363 Event 333489, Run 787, Split 70: Ecm = 2.25, Z = 234.84: A
364 Event 560013, Run 674, Split 34: Ecm = 2.26, Z = 217.30: A
365 Event 453155, Run 760, Split 71: Ecm = 2.26, Z = 226.58: A
366 Event 2853367, Run 657, Split 0: Ecm = 2.26, Z = 346.65: B
367 Event 2509084, Run 655, Split 64: Ecm = 2.26, Z = 245.47: A
368 Event 627693, Run 770, Split 26: Ecm = 2.27, Z = 234.38: B
369 Event 587391, Run 674, Split 40: Ecm = 2.27, Z = 221.70: D
370 Event 86527, Run 705, Split 16: Ecm = 2.27, Z = 298.57: A
371 Event 1872911, Run 772, Split 94: Ecm = 2.27, Z = 254.61: C
372 Event 2431043, Run 678, Split 92: Ecm = 2.27, Z = 357.66: A
373 Event 276194, Run 712, Split 56: Ecm = 2.27, Z = 260.71: D
374 Event 1210514, Run 780, Split 63: Ecm = 2.27, Z = 271.97: A
375 Event 1433395, Run 664, Split 60: Ecm = 2.28, Z = 289.27: B
376 Event 2007154, Run 754, Split 47: Ecm = 2.28, Z = 215.20: A
377 Event 156149, Run 787, Split 32: Ecm = 2.29, Z = 245.15: D
378 Event 553188, Run 770, Split 10: Ecm = 2.29, Z = 235.91: D
379 Event 4845954, Run 829, Split 68: Ecm = 2.29, Z = 271.87: B
380 Event 1183208, Run 664, Split 9: Ecm = 2.30, Z = 221.28: A
381 Event 643574, Run 834, Split 14: Ecm = 2.30, Z = 352.99: B
382 Event 87366, Run 787, Split 17: Ecm = 2.30, Z = 239.45: A
383 Event 2800294, Run 945, Split 8: Ecm = 2.30, Z = 360.50: B
384 Event 68391, Run 836, Split 14: Ecm = 2.30, Z = 281.26: D
385 Event 1028732, Run 846, Split 22: Ecm = 2.30, Z = 233.98: E
386 Event 600819, Run 668, Split 49: Ecm = 2.31, Z = 256.27: D
387 Event 19863, Run 750, Split 3: Ecm = 2.31, Z = 288.35: A
388 Event 3195142, Run 947, Split 16: Ecm = 2.31, Z = 261.53: A
389 Event 36650, Run 666, Split 7: Ecm = 2.31, Z = 234.12: A
390 Event 374756, Run 833, Split 53: Ecm = 2.32, Z = 226.48: D
391 Event 1175256, Run 819, Split 55: Ecm = 2.32, Z = 299.23: A
392 Event 688553, Run 668, Split 67: Ecm = 2.32, Z = 331.74: E
393 Event 1786925, Run 791, Split 79: Ecm = 2.32, Z = 235.80: A
394 Event 1079852, Run 785, Split 35: Ecm = 2.32, Z = 232.48: D
395 Event 1003727, Run 811, Split 17: Ecm = 2.32, Z = 248.49: B
396 Event 2342866, Run 823, Split 64: Ecm = 2.32, Z = 259.28: E
397 Event 3051182, Run 946, Split 21: Ecm = 2.32, Z = 244.67: E
398 Event 3207465, Run 947, Split 18: Ecm = 2.33, Z = 247.50: D
399 Event 135763, Run 666, Split 27: Ecm = 2.33, Z = 265.75: A
400 Event 1484576, Run 791, Split 15: Ecm = 2.33, Z = 237.70: D
401 Event 2096594, Run 678, Split 23: Ecm = 2.33, Z = 233.66: C
402 Event 1168574, Run 814, Split 8: Ecm = 2.33, Z = 232.77: D
403 Event 3719631, Run 827, Split 21: Ecm = 2.33, Z = 219.78: A
404 Event 2202446, Run 754, Split 90: Ecm = 2.33, Z = 277.44: A
405 Event 167070, Run 659, Split 29: Ecm = 2.34, Z = 253.32: D
406 Event 88180, Run 659, Split 13: Ecm = 2.34, Z = 230.64: A
407 Event 286570, Run 712, Split 58: Ecm = 2.34, Z = 247.12: F
408 Event 1405423, Run 771, Split 96: Ecm = 2.35, Z = 260.94: B
409 Event 991598, Run 842, Split 20: Ecm = 2.35, Z = 236.45: D
410 Event 1207117, Run 814, Split 17: Ecm = 2.35, Z = 322.32: B
411 Event 757425, Run 662, Split 9: Ecm = 2.35, Z = 238.72: A
412 Event 1038532, Run 846, Split 24: Ecm = 2.35, Z = 356.78: B
413 Event 612421, Run 751, Split 42: Ecm = 2.35, Z = 239.01: A
414 Event 4559187, Run 829, Split 6: Ecm = 2.36, Z = 308.31: C
415 Event 273044, Run 733, Split 46: Ecm = 2.36, Z = 257.73: D
416 Event 459200, Run 833, Split 71: Ecm = 2.36, Z = 209.72: E
417 Event 5166901, Run 684, Split 64: Ecm = 2.36, Z = 318.56: B
418 Event 488461, Run 779, Split 6: Ecm = 2.37, Z = 224.93: E
419 Event 602460, Run 674, Split 43: Ecm = 2.37, Z = 227.71: A
420 Event 592389, Run 674, Split 41: Ecm = 2.37, Z = 303.68: D
421 Event 695655, Run 661, Split 73: Ecm = 2.37, Z = 232.51: D
422 Event 2076807, Run 754, Split 63: Ecm = 2.37, Z = 353.34: B
423 Event 2248187, Run 942, Split 1: Ecm = 2.38, Z = 244.90: D
424 Event 1600357, Run 820, Split 49: Ecm = 2.38, Z = 211.18: A
425 Event 1065020, Run 851, Split 24: Ecm = 2.38, Z = 243.48: A
426 Event 1384926, Run 664, Split 50: Ecm = 2.38, Z = 232.93: A
427 Event 2146369, Run 816, Split 65: Ecm = 2.38, Z = 311.18: B
428 Event 4991414, Run 684, Split 28: Ecm = 2.38, Z = 306.03: A
429 Event 2466514, Run 943, Split 10: Ecm = 2.38, Z = 244.14: B
430 Event 3973877, Run 682, Split 18: Ecm = 2.39, Z = 299.92: B
431 Event 1070474, Run 795, Split 34: Ecm = 2.39, Z = 281.21: B
432 Event 595090, Run 674, Split 42: Ecm = 2.39, Z = 220.52: A
433 Event 753103, Run 798, Split 61: Ecm = 2.39, Z = 240.52: B
434 Event 1026561, Run 790, Split 12: Ecm = 2.39, Z = 289.56: E
435 Event 1360886, Run 785, Split 96: Ecm = 2.40, Z = 280.84: E
436 Event 2683410, Run 944, Split 20: Ecm = 2.40, Z = 268.48: D
437 Event 450095, Run 760, Split 70: Ecm = 2.40, Z = 267.40: A
438 Event 1782851, Run 772, Split 75: Ecm = 2.40, Z = 252.48: A
439 Event 625789, Run 668, Split 54: Ecm = 2.40, Z = 220.04: D
440 Event 890082, Run 788, Split 93: Ecm = 2.40, Z = 255.81: B
441 Event 657392, Run 668, Split 61: Ecm = 2.40, Z = 254.97: D
442 Event 1391755, Run 753, Split 9: Ecm = 2.40, Z = 326.16: C
443 Event 4727842, Run 683, Split 75: Ecm = 2.40, Z = 287.90: E
444 Event 161750, Run 750, Split 35: Ecm = 2.40, Z = 262.10: D
445 Event 2166719, Run 678, Split 37: Ecm = 2.41, Z = 228.93: A
446 Event 682853, Run 845, Split 46: Ecm = 2.41, Z = 233.30: E
447 Event 273735, Run 712, Split 55: Ecm = 2.41, Z = 240.38: B
448 Event 2669830, Run 679, Split 44: Ecm = 2.41, Z = 230.67: A
449 Event 198302, Run 854, Split 42: Ecm = 2.41, Z = 283.46: E
450 Event 1069024, Run 799, Split 28: Ecm = 2.42, Z = 236.23: E
451 Event 2850635, Run 824, Split 73: Ecm = 2.42, Z = 295.95: B
452 Event 1207912, Run 752, Split 77: Ecm = 2.42, Z = 312.86: E
453 Event 1297942, Run 707, Split 76: Ecm = 2.42, Z = 307.15: B
454 Event 415274, Run 705, Split 84: Ecm = 2.42, Z = 290.77: B
455 Event 2102283, Run 941, Split 16: Ecm = 2.43, Z = 252.63: D
456 Event 169181, Run 805, Split 36: Ecm = 2.43, Z = 281.62: D
457 Event 1008129, Run 675, Split 55: Ecm = 2.43, Z = 225.57: F
458 Event 709324, Run 751, Split 64: Ecm = 2.44, Z = 234.70: D
459 Event 1617666, Run 677, Split 22: Ecm = 2.44, Z = 224.60: D
460 Event 419556, Run 840, Split 89: Ecm = 2.44, Z = 239.01: D
461 Event 2883603, Run 825, Split 6: Ecm = 2.44, Z = 363.67: B
462 Event 1023489, Run 771, Split 14: Ecm = 2.44, Z = 208.94: A
463 Event 551361, Run 710, Split 17: Ecm = 2.45, Z = 263.60: A
464 Event 77633, Run 783, Split 12: Ecm = 2.45, Z = 284.19: A
465 Event 29981, Run 759, Split 1: Ecm = 2.45, Z = 339.65: A
466 Event 1766034, Run 654, Split 10: Ecm = 2.45, Z = 249.49: B
467 Event 4150944, Run 828, Split 15: Ecm = 2.45, Z = 217.16: D
468 Event 751107, Run 845, Split 60: Ecm = 2.45, Z = 318.43: B
469 Event 799156, Run 788, Split 73: Ecm = 2.45, Z = 255.00: E
470 Event 1040510, Run 662, Split 67: Ecm = 2.46, Z = 275.04: C
471 Event 428868, Run 685, Split 87: Ecm = 2.46, Z = 372.56: B
472 Event 308387, Run 733, Split 54: Ecm = 2.46, Z = 229.94: D
473 Event 1621748, Run 665, Split 27: Ecm = 2.46, Z = 214.11: A
474 Event 739712, Run 706, Split 58: Ecm = 2.46, Z = 344.56: B
475 Event 770938, Run 837, Split 68: Ecm = 2.46, Z = 297.11: B
476 Event 967871, Run 819, Split 10: Ecm = 2.46, Z = 214.73: F
477 Event 5118671, Run 830, Split 29: Ecm = 2.46, Z = 219.74: D
478 Event 643959, Run 668, Split 58: Ecm = 2.47, Z = 223.64: D
479 Event 4563686, Run 829, Split 7: Ecm = 2.47, Z = 279.23: A
480 Event 379616, Run 760, Split 54: Ecm = 2.47, Z = 229.77: E
481 Event 1014965, Run 707, Split 18: Ecm = 2.47, Z = 231.91: D
482 Event 924110, Run 780, Split 2: Ecm = 2.47, Z = 281.06: A
483 Event 322722, Run 672, Split 65: Ecm = 2.47, Z = 214.45: A
484 Event 503546, Run 661, Split 33: Ecm = 2.48, Z = 238.71: B
485 Event 388640, Run 778, Split 81: Ecm = 2.48, Z = 283.37: A
486 Event 2447154, Run 943, Split 7: Ecm = 2.48, Z = 218.24: D
487 Event 5175628, Run 684, Split 65: Ecm = 2.48, Z = 240.87: D
488 Event 4715167, Run 829, Split 40: Ecm = 2.48, Z = 298.59: A
489 Event 2646401, Run 824, Split 30: Ecm = 2.49, Z = 210.79: A
490 Event 1016820, Run 799, Split 16: Ecm = 2.49, Z = 254.05: B
491 Event 1020310, Run 771, Split 14: Ecm = 2.49, Z = 304.04: B
492 Event 2806643, Run 945, Split 9: Ecm = 2.49, Z = 253.87: B
493 Event 2505153, Run 943, Split 17: Ecm = 2.49, Z = 261.77: D
494 Event 955633, Run 675, Split 44: Ecm = 2.49, Z = 300.60: D
495 Event 1529297, Run 791, Split 24: Ecm = 2.49, Z = 240.21: A
496 Event 699219, Run 674, Split 63: Ecm = 2.50, Z = 217.76: D
497 Event 421654, Run 840, Split 89: Ecm = 2.50, Z = 362.46: B
498 Event 397856, Run 836, Split 84: Ecm = 2.50, Z = 240.64: D
499 Event 561748, Run 837, Split 23: Ecm = 2.50, Z = 239.96: A
500 Event 60854, Run 712, Split 12: Ecm = 2.50, Z = 236.64: A
501 Event 1361861, Run 842, Split 100: Ecm = 2.51, Z = 209.15: E
502 Event 2509752, Run 943, Split 18: Ecm = 2.51, Z = 241.56: D
503 Event 4364758, Run 683, Split 1: Ecm = 2.51, Z = 261.62: A
504 Event 403672, Run 674, Split 3: Ecm = 2.51, Z = 283.39: B
505 Event 241004, Run 833, Split 24: Ecm = 2.51, Z = 263.60: A
506 Event 1797941, Run 791, Split 82: Ecm = 2.52, Z = 234.63: C
507 Event 2389861, Run 678, Split 83: Ecm = 2.52, Z = 260.88: D
508 Event 114449, Run 666, Split 23: Ecm = 2.52, Z = 228.69: A
509 Event 516277, Run 788, Split 12: Ecm = 2.52, Z = 341.38: B
510 Event 19097, Run 666, Split 3: Ecm = 2.52, Z = 289.11: A
511 Event 2189487, Run 678, Split 42: Ecm = 2.52, Z = 244.24: A
512 Event 2057806, Run 754, Split 58: Ecm = 2.52, Z = 265.66: C
513 Event 625830, Run 770, Split 26: Ecm = 2.52, Z = 306.88: B
514 Event 347559, Run 809, Split 75: Ecm = 2.52, Z = 270.07: D
515 Event 1623640, Run 753, Split 61: Ecm = 2.52, Z = 220.49: A
516 Event 869679, Run 675, Split 27: Ecm = 2.53, Z = 270.30: A
517 Event 2293467, Run 942, Split 9: Ecm = 2.53, Z = 202.29: D
518 Event 3359122, Run 680, Split 87: Ecm = 2.53, Z = 274.86: B
519 Event 3487130, Run 681, Split 16: Ecm = 2.53, Z = 233.45: A
520 Event 2744989, Run 679, Split 59: Ecm = 2.53, Z = 222.57: A
521 Event 3895176, Run 827, Split 58: Ecm = 2.53, Z = 237.13: A
522 Event 460204, Run 674, Split 14: Ecm = 2.53, Z = 207.43: A
523 Event 146056, Run 836, Split 30: Ecm = 2.54, Z = 206.03: E
524 Event 140599, Run 840, Split 29: Ecm = 2.54, Z = 238.55: A
525 Event 524772, Run 770, Split 4: Ecm = 2.54, Z = 230.61: A
526 Event 1273960, Run 785, Split 77: Ecm = 2.54, Z = 255.45: E
527 Event 2132803, Run 678, Split 30: Ecm = 2.54, Z = 209.43: A
528 Event 532130, Run 794, Split 17: Ecm = 2.55, Z = 234.67: B
529 Event 112869, Run 750, Split 24: Ecm = 2.55, Z = 229.33: A
530 Event 2062777, Run 816, Split 47: Ecm = 2.55, Z = 236.11: G
531 Event 811048, Run 710, Split 70: Ecm = 2.55, Z = 235.70: A
532 Event 584424, Run 850, Split 23: Ecm = 2.55, Z = 337.12: B
533 Event 1243061, Run 664, Split 22: Ecm = 2.55, Z = 207.23: A
534 Event 1010798, Run 811, Split 18: Ecm = 2.55, Z = 199.59: D
535 Event 4837389, Run 829, Split 66: Ecm = 2.55, Z = 295.70: A
536 Event 386820, Run 797, Split 82: Ecm = 2.55, Z = 228.64: A
537 Event 659483, Run 674, Split 55: Ecm = 2.55, Z = 227.63: D
538 Event 428855, Run 840, Split 91: Ecm = 2.55, Z = 260.60: A
539 Event 268389, Run 769, Split 57: Ecm = 2.55, Z = 240.68: A
540 Event 1174795, Run 771, Split 46: Ecm = 2.55, Z = 252.01: F
541 Event 2547943, Run 679, Split 19: Ecm = 2.56, Z = 211.29: D
542 Event 1452975, Run 791, Split 8: Ecm = 2.56, Z = 259.14: D
543 Event 2195130, Run 754, Split 89: Ecm = 2.56, Z = 230.80: A
544 Event 33497, Run 840, Split 6: Ecm = 2.56, Z = 291.01: A
545 Event 983509, Run 846, Split 12: Ecm = 2.56, Z = 240.24: A
546 Event 1052327, Run 799, Split 24: Ecm = 2.57, Z = 316.77: D
547 Event 5069052, Run 830, Split 19: Ecm = 2.57, Z = 245.39: A
548 Event 661742, Run 674, Split 55: Ecm = 2.57, Z = 238.56: D
549 Event 1009390, Run 811, Split 18: Ecm = 2.57, Z = 260.72: B
550 Event 1463904, Run 772, Split 7: Ecm = 2.57, Z = 208.28: D
551 Event 3013022, Run 946, Split 15: Ecm = 2.57, Z = 307.40: A
552 Event 1768338, Run 654, Split 10: Ecm = 2.57, Z = 239.81: B
553 Event 4295774, Run 828, Split 46: Ecm = 2.57, Z = 328.57: E
554 Event 645378, Run 706, Split 38: Ecm = 2.57, Z = 351.17: B
555 Event 126207, Run 854, Split 26: Ecm = 2.58, Z = 257.50: D
556 Event 178433, Run 666, Split 36: Ecm = 2.58, Z = 239.53: B
557 Event 1701868, Run 665, Split 44: Ecm = 2.58, Z = 205.51: D
558 Event 181588, Run 659, Split 32: Ecm = 2.58, Z = 287.84: E
559 Event 715268, Run 706, Split 53: Ecm = 2.58, Z = 280.59: B
560 Event 3109369, Run 947, Split 2: Ecm = 2.58, Z = 211.56: D
561 Event 937145, Run 662, Split 46: Ecm = 2.58, Z = 294.86: E
562 Event 407393, Run 674, Split 4: Ecm = 2.58, Z = 234.58: F
563 Event 481307, Run 760, Split 77: Ecm = 2.58, Z = 252.64: D
564 Event 179464, Run 787, Split 37: Ecm = 2.59, Z = 263.56: B
565 Event 802391, Run 710, Split 68: Ecm = 2.59, Z = 240.71: D
566 Event 3477519, Run 826, Split 35: Ecm = 2.60, Z = 210.63: A
567 Event 949935, Run 662, Split 48: Ecm = 2.60, Z = 240.53: A
568 Event 160575, Run 793, Split 34: Ecm = 2.60, Z = 229.83: E
569 Event 2064509, Run 823, Split 6: Ecm = 2.60, Z = 252.89: D
570 Event 5114932, Run 830, Split 28: Ecm = 2.60, Z = 268.42: A
571 Event 3606475, Run 826, Split 62: Ecm = 2.60, Z = 217.18: D
572 Event 2755128, Run 656, Split 25: Ecm = 2.60, Z = 256.95: E
573 Event 346158, Run 685, Split 70: Ecm = 2.61, Z = 224.81: B
574 Event 1517136, Run 772, Split 19: Ecm = 2.61, Z = 223.98: A
575 Event 1279361, Run 790, Split 67: Ecm = 2.61, Z = 279.21: B
576 Event 2349872, Run 755, Split 26: Ecm = 2.61, Z = 241.80: A
577 Event 212416, Run 805, Split 45: Ecm = 2.61, Z = 231.60: D
578 Event 496955, Run 668, Split 28: Ecm = 2.61, Z = 259.25: A
579 Event 159811, Run 709, Split 32: Ecm = 2.61, Z = 241.47: B
580 Event 991675, Run 846, Split 14: Ecm = 2.61, Z = 275.07: A
581 Event 2040746, Run 823, Split 1: Ecm = 2.61, Z = 328.54: A
582 Event 2829591, Run 945, Split 13: Ecm = 2.61, Z = 230.61: F
583 Event 228524, Run 666, Split 46: Ecm = 2.62, Z = 277.43: D
584 Event 2495663, Run 823, Split 97: Ecm = 2.62, Z = 248.87: A
585 Event 2332483, Run 678, Split 71: Ecm = 2.62, Z = 235.37: B
586 Event 432122, Run 674, Split 9: Ecm = 2.62, Z = 222.78: D
587 Event 1017648, Run 842, Split 26: Ecm = 2.62, Z = 257.63: A
588 Event 1253616, Run 752, Split 87: Ecm = 2.62, Z = 237.47: D
589 Event 1307513, Run 664, Split 35: Ecm = 2.62, Z = 238.70: A
590 Event 63707, Run 685, Split 12: Ecm = 2.62, Z = 251.05: D
591 Event 493649, Run 661, Split 31: Ecm = 2.63, Z = 299.88: E
592 Event 4767711, Run 829, Split 51: Ecm = 2.63, Z = 232.52: D
593 Event 2461798, Run 823, Split 89: Ecm = 2.63, Z = 217.87: C
594 Event 1303890, Run 851, Split 77: Ecm = 2.63, Z = 241.94: B
595 Event 1085765, Run 662, Split 76: Ecm = 2.63, Z = 236.34: B
596 Event 3457891, Run 681, Split 11: Ecm = 2.63, Z = 244.68: A
597 Event 1108062, Run 652, Split 31: Ecm = 2.63, Z = 232.08: D
598 Event 176498, Run 805, Split 37: Ecm = 2.63, Z = 250.93: A
599 Event 739023, Run 675, Split 1: Ecm = 2.64, Z = 373.27: B
600 Event 478837, Run 706, Split 4: Ecm = 2.64, Z = 247.86: A
601 Event 1501765, Run 665, Split 2: Ecm = 2.64, Z = 220.37: A
602 Event 2992753, Run 946, Split 11: Ecm = 2.64, Z = 257.81: A
603 Event 554824, Run 668, Split 40: Ecm = 2.64, Z = 292.33: A
604 Event 2942221, Run 680, Split 3: Ecm = 2.64, Z = 230.13: E
605 Event 882410, Run 675, Split 30: Ecm = 2.64, Z = 216.61: D
606 Event 729938, Run 710, Split 53: Ecm = 2.65, Z = 222.67: D
607 Event 5039022, Run 684, Split 37: Ecm = 2.65, Z = 275.57: D
608 Event 538134, Run 850, Split 13: Ecm = 2.65, Z = 292.34: B
609 Event 860018, Run 818, Split 86: Ecm = 2.65, Z = 229.68: C
610 Event 1663870, Run 665, Split 36: Ecm = 2.65, Z = 299.13: D
611 Event 1570507, Run 665, Split 17: Ecm = 2.65, Z = 249.44: D
612 Event 1123595, Run 842, Split 49: Ecm = 2.65, Z = 246.69: A
613 Event 974300, Run 752, Split 25: Ecm = 2.65, Z = 315.12: D
614 Event 3025028, Run 657, Split 27: Ecm = 2.66, Z = 231.42: E
615 Event 690506, Run 841, Split 55: Ecm = 2.66, Z = 208.33: D
616 Event 497, Run 666, Split 0: Ecm = 2.66, Z = 261.01: B
617 Event 632655, Run 751, Split 47: Ecm = 2.66, Z = 224.01: D
618 Event 2272095, Run 755, Split 8: Ecm = 2.66, Z = 249.85: A
619 Event 198480, Run 787, Split 41: Ecm = 2.66, Z = 222.00: A
620 Event 1638501, Run 665, Split 30: Ecm = 2.66, Z = 248.14: A
621 Event 273999, Run 840, Split 58: Ecm = 2.66, Z = 352.49: B
622 Event 869490, Run 788, Split 88: Ecm = 2.67, Z = 215.54: A
623 Event 323044, Run 712, Split 65: Ecm = 2.67, Z = 252.37: D
624 Event 3649179, Run 827, Split 6: Ecm = 2.67, Z = 211.44: A
625 Event 581891, Run 661, Split 49: Ecm = 2.67, Z = 212.83: A
626 Event 2183854, Run 754, Split 86: Ecm = 2.67, Z = 244.45: B
627 Event 1826940, Run 791, Split 88: Ecm = 2.67, Z = 300.86: B
628 Event 4053325, Run 682, Split 34: Ecm = 2.68, Z = 207.64: D
629 Event 635588, Run 841, Split 43: Ecm = 2.68, Z = 340.03: B
630 Event 12804, Run 793, Split 2: Ecm = 2.68, Z = 272.91: D
631 Event 4660889, Run 683, Split 61: Ecm = 2.68, Z = 231.05: D
632 Event 3206676, Run 947, Split 18: Ecm = 2.69, Z = 246.50: A
633 Event 240162, Run 833, Split 24: Ecm = 2.69, Z = 241.05: C
634 Event 1016261, Run 799, Split 16: Ecm = 2.69, Z = 267.79: B
635 Event 1849704, Run 677, Split 70: Ecm = 2.69, Z = 224.98: D
636 Event 48851, Run 805, Split 10: Ecm = 2.70, Z = 243.21: A
637 Event 430092, Run 840, Split 91: Ecm = 2.70, Z = 242.61: A
638 Event 151395, Run 709, Split 30: Ecm = 2.70, Z = 271.24: E
639 Event 320747, Run 709, Split 65: Ecm = 2.70, Z = 247.26: E
640 Event 1189145, Run 752, Split 73: Ecm = 2.70, Z = 246.65: D
641 Event 907104, Run 798, Split 94: Ecm = 2.70, Z = 249.71: A
642 Event 1383930, Run 820, Split 2: Ecm = 2.71, Z = 244.98: E
643 Event 1921382, Run 677, Split 84: Ecm = 2.71, Z = 218.12: A
644 Event 2501207, Run 943, Split 16: Ecm = 2.71, Z = 229.62: A
645 Event 1919474, Run 754, Split 28: Ecm = 2.71, Z = 236.26: E
646 Event 231752, Run 840, Split 49: Ecm = 2.71, Z = 234.66: E
647 Event 417443, Run 750, Split 92: Ecm = 2.71, Z = 268.90: A
648 Event 593888, Run 668, Split 48: Ecm = 2.71, Z = 209.12: A
649 Event 221126, Run 659, Split 40: Ecm = 2.71, Z = 203.93: D
650 Event 1697143, Run 772, Split 57: Ecm = 2.72, Z = 227.55: A
651 Event 547309, Run 668, Split 38: Ecm = 2.72, Z = 218.97: C
652 Event 2508571, Run 943, Split 18: Ecm = 2.72, Z = 228.38: E
653 Event 4565139, Run 829, Split 8: Ecm = 2.72, Z = 235.57: A
654 Event 1529101, Run 814, Split 86: Ecm = 2.72, Z = 229.25: F
655 Event 4589035, Run 829, Split 13: Ecm = 2.72, Z = 246.41: A
656 Event 442735, Run 674, Split 11: Ecm = 2.73, Z = 296.49: B
657 Event 538586, Run 845, Split 15: Ecm = 2.73, Z = 233.54: A
658 Event 484623, Run 845, Split 3: Ecm = 2.73, Z = 312.00: D
659 Event 1452830, Run 772, Split 5: Ecm = 2.73, Z = 277.44: D
660 Event 1272085, Run 664, Split 27: Ecm = 2.73, Z = 238.42: A
661 Event 1019181, Run 752, Split 35: Ecm = 2.73, Z = 204.05: A
662 Event 279958, Run 712, Split 57: Ecm = 2.73, Z = 237.83: D
663 Event 3115855, Run 947, Split 3: Ecm = 2.73, Z = 228.28: A
664 Event 3842773, Run 827, Split 47: Ecm = 2.74, Z = 227.74: E
665 Event 1432649, Run 786, Split 13: Ecm = 2.74, Z = 300.72: E
666 Event 530690, Run 668, Split 35: Ecm = 2.74, Z = 288.96: E
667 Event 84521, Run 659, Split 12: Ecm = 2.74, Z = 221.19: D
668 Event 1428486, Run 791, Split 3: Ecm = 2.74, Z = 247.11: D
669 Event 701907, Run 661, Split 74: Ecm = 2.74, Z = 238.50: B
670 Event 1522758, Run 814, Split 85: Ecm = 2.74, Z = 292.88: B
671 Event 3674682, Run 681, Split 55: Ecm = 2.74, Z = 236.37: E
672 Event 1582507, Run 665, Split 19: Ecm = 2.75, Z = 272.37: D
673 Event 604776, Run 845, Split 29: Ecm = 2.75, Z = 264.45: A
674 Event 1126529, Run 851, Split 38: Ecm = 2.75, Z = 278.23: A
675 Event 2890699, Run 945, Split 24: Ecm = 2.75, Z = 237.22: A
676 Event 987212, Run 819, Split 15: Ecm = 2.75, Z = 191.78: E
677 Event 522170, Run 668, Split 33: Ecm = 2.75, Z = 229.45: A
678 Event 165947, Run 733, Split 23: Ecm = 2.75, Z = 243.80: A
679 Event 956498, Run 707, Split 6: Ecm = 2.76, Z = 210.17: A
680 Event 944475, Run 846, Split 3: Ecm = 2.76, Z = 231.35: E
681 Event 2142118, Run 823, Split 22: Ecm = 2.76, Z = 239.55: D
682 Event 4325381, Run 682, Split 90: Ecm = 2.77, Z = 222.08: D
683 Event 956753, Run 819, Split 8: Ecm = 2.77, Z = 336.62: D
684 Event 2964983, Run 946, Split 7: Ecm = 2.77, Z = 223.57: A
685 Event 745872, Run 841, Split 67: Ecm = 2.77, Z = 278.57: C
686 Event 1020709, Run 752, Split 36: Ecm = 2.77, Z = 201.57: A
687 Event 22930, Run 809, Split 4: Ecm = 2.77, Z = 236.81: E
688 Event 930835, Run 710, Split 94: Ecm = 2.77, Z = 240.99: B
689 Event 1901827, Run 677, Split 80: Ecm = 2.77, Z = 320.56: E
690 Event 2369531, Run 942, Split 22: Ecm = 2.77, Z = 259.55: B
691 Event 1767165, Run 654, Split 10: Ecm = 2.77, Z = 301.85: E
692 Event 1311557, Run 771, Split 76: Ecm = 2.78, Z = 241.71: B
693 Event 236969, Run 809, Split 51: Ecm = 2.78, Z = 321.95: B
694 Event 2653940, Run 824, Split 31: Ecm = 2.78, Z = 264.01: E
695 Event 956850, Run 780, Split 9: Ecm = 2.78, Z = 220.84: D
696 Event 1356563, Run 707, Split 88: Ecm = 2.78, Z = 272.84: A
697 Event 674755, Run 834, Split 21: Ecm = 2.78, Z = 316.09: B
698 Event 892248, Run 662, Split 36: Ecm = 2.78, Z = 251.81: A
699 Event 145869, Run 666, Split 29: Ecm = 2.78, Z = 363.44: B
700 Event 2450877, Run 943, Split 7: Ecm = 2.79, Z = 246.19: E
701 Event 1153472, Run 842, Split 55: Ecm = 2.79, Z = 238.87: C
702 Event 460091, Run 685, Split 94: Ecm = 2.79, Z = 325.90: A
703 Event 82894, Run 666, Split 16: Ecm = 2.79, Z = 268.51: E
704 Event 326080, Run 849, Split 68: Ecm = 2.79, Z = 229.39: A
705 Event 128679, Run 705, Split 25: Ecm = 2.79, Z = 245.14: D
706 Event 2187409, Run 941, Split 33: Ecm = 2.79, Z = 226.38: E
707 Event 2779028, Run 679, Split 66: Ecm = 2.80, Z = 278.08: E
708 Event 4603553, Run 829, Split 16: Ecm = 2.80, Z = 194.97: F
709 Event 1176134, Run 785, Split 56: Ecm = 2.80, Z = 208.58: D
710 Event 125345, Run 832, Split 26: Ecm = 2.80, Z = 235.10: B
711 Event 1876680, Run 754, Split 18: Ecm = 2.80, Z = 223.68: E
712 Event 3962561, Run 682, Split 15: Ecm = 2.80, Z = 225.99: B
713 Event 504539, Run 837, Split 11: Ecm = 2.80, Z = 259.59: E
714 Event 1117076, Run 842, Split 47: Ecm = 2.81, Z = 287.53: D
715 Event 375669, Run 673, Split 2: Ecm = 2.81, Z = 241.15: A
716 Event 337889, Run 836, Split 71: Ecm = 2.81, Z = 217.02: F
717 Event 2523881, Run 943, Split 20: Ecm = 2.81, Z = 294.02: A
718 Event 4786487, Run 683, Split 87: Ecm = 2.81, Z = 269.41: B
719 Event 4600478, Run 829, Split 15: Ecm = 2.81, Z = 282.11: E
720 Event 829319, Run 706, Split 76: Ecm = 2.81, Z = 266.75: A
721 Event 449454, Run 783, Split 92: Ecm = 2.82, Z = 219.24: A
722 Event 559982, Run 668, Split 41: Ecm = 2.82, Z = 219.00: D
723 Event 3509142, Run 826, Split 41: Ecm = 2.83, Z = 301.66: A
724 Event 158347, Run 672, Split 32: Ecm = 2.83, Z = 356.92: B
725 Event 551411, Run 798, Split 17: Ecm = 2.83, Z = 299.36: C
