649	1	23835	2
649	1	26927	2
649	3	38048	2
649	3	39282	2
649	3	42563	2
649	3	43986	2
649	3	44112	2
649	3	45227	2
649	4	48424	2
649	4	53445	2
649	4	53681	0
649	5	54900	2
649	5	57629	2
649	6	64097	2
649	6	64482	2
649	6	67548	2
649	6	67604	1
649	6	67949	2
649	6	68366	2
649	6	69076	2
649	6	70355	2
649	7	72734	2
649	7	73509	2
649	7	75918	1
649	7	78817	1
649	7	78853	0
649	7	78948	0
649	7	79461	2
650	1	112940	2
650	1	113262	2
650	24	269580	2
650	26	284444	2
650	29	301408	2
650	30	307241	1
650	30	310271	2
650	53	458958	2
652	31	1111455	2
653	30	1511237	2
653	30	1512122	2
653	30	1513003	1
653	39	1572218	2
653	49	1634397	2
653	53	1660548	0
653	53	1663635	2
653	53	1664924	1
654	10	1765688	2
654	10	1766034	0
654	10	1767165	2
654	10	1769482	0
654	15	1799988	0
654	16	1806383	2
654	33	1918591	0
654	46	2005704	2
654	5	1733696	2
654	5	1734125	1
654	9	1760161	0
655	21	2219545	0
655	29	2273061	2
656	25	2753782	2
657	0	2855092	0
657	16	2956271	2
657	19	2975229	2
657	20	2979710	0
657	20	2980097	0
657	21	2989098	2
657	30	3041367	2
657	31	3051020	0
657	32	3058684	1
657	36	3082806	2
657	38	3097047	2
657	46	3143190	2
657	4	2879654	2
657	4	2881755	0
657	6	2892816	2
657	7	2899399	2
659	11	76898	0
659	11	77636	0
659	13	85805	0
659	13	89166	2
659	13	89642	2
659	14	91126	2
659	14	94798	1
659	14	95334	2
659	18	113459	2
659	18	114433	2
659	19	119895	1
659	21	128052	1
659	22	132346	2
659	22	134715	2
659	23	135920	2
659	26	150867	2
659	29	169118	2
659	2	34446	0
659	31	176369	1
659	32	181588	2
659	33	187962	2
659	36	201205	2
659	36	202415	2
659	36	203646	2
659	37	208356	2
659	3	36722	1
659	3	39622	1
659	40	220864	2
659	43	235110	1
659	45	244721	2
659	45	245188	0
659	46	250031	2
659	46	251134	2
659	48	260530	2
659	49	265892	1
659	50	269530	1
659	50	271259	1
659	50	271458	2
659	51	272655	1
659	53	281997	1
659	54	287298	2
659	54	287538	2
659	60	316567	2
659	61	320985	2
659	6	54065	2
659	7	57697	2
659	7	58334	2
659	7	60961	2
659	9	68046	2
659	9	68198	2
661	12	396768	2
661	15	410919	2
661	16	417033	2
661	16	420349	2
661	17	421665	2
661	17	424527	2
661	18	426209	2
661	18	426722	2
661	1	343350	1
661	1	345504	2
661	1	346239	2
661	20	436343	2
661	20	436491	2
661	22	445398	2
661	23	450888	0
661	24	456011	2
661	25	464324	1
661	26	464713	2
661	26	465788	0
661	27	470566	2
661	2	350648	2
661	31	493649	2
661	32	497033	2
661	34	504210	2
661	35	510417	0
661	36	514413	2
661	38	527734	2
661	3	352513	0
661	40	535997	2
661	45	558406	1
661	45	560766	2
661	47	572007	2
661	48	576083	2
661	50	583976	2
661	50	586878	2
661	52	593270	2
661	53	599292	0
661	57	620559	2
661	57	620662	2
661	58	624364	2
661	58	625676	2
661	59	628043	2
661	5	362757	2
661	61	637491	2
661	61	640563	2
661	61	640738	2
661	62	642998	2
661	62	643046	2
661	64	653066	2
661	66	661472	2
661	67	666315	2
661	67	667555	1
661	67	668683	2
661	6	369853	2
661	76	710255	0
661	9	386006	2
662	11	768715	2
662	11	769301	2
662	13	775633	2
662	17	797527	2
662	18	802067	2
662	19	806215	1
662	1	718756	2
662	1	720511	2
662	21	814638	2
662	24	829781	2
662	26	838885	2
662	26	841276	0
662	27	846966	2
