0	0	0	4.64556e-310	
0	1	0	4.64556e-310	
0	2	215	231	
0	3	197	223	
0	4	183	215	
0	5	173	205	
0	6	161	195	
0	7	147	183	
0	8	135	171	
0	9	121	159	
0	10	107	145	
0	11	93	131	
0	12	79	117	
0	13	65	103	
0	14	49	89	
0	15	31	71	
0	16	17	57	
0	17	-1	39	
0	18	-1	21	
0	19	0	21	
0	20	0	21	
0	21	0	21	
0	22	0	21	
0	23	0	21	
0	24	0	21	
1	0	0	21	
1	1	0	21	
1	2	0	21	
1	3	0	21	
1	4	0	21	
1	5	0	21	
1	6	0	21	
1	7	0	21	
1	8	0	21	
1	9	0	21	
1	10	0	21	
1	11	0	21	
1	12	0	21	
1	13	0	21	
1	14	0	21	
1	15	0	21	
1	16	0	21	
1	17	0	21	
1	18	0	21	
1	19	0	21	
1	20	0	21	
1	21	0	21	
1	22	0	21	
1	23	0	21	
1	24	0	21	
2	0	0	21	
2	1	0	21	
2	2	0	21	
2	3	0	21	
2	4	0	21	
2	5	0	21	
2	6	0	21	
2	7	0	21	
2	8	0	21	
2	9	0	21	
2	10	0	21	
2	11	0	21	
2	12	0	21	
2	13	0	21	
2	14	0	21	
2	15	0	21	
2	16	0	21	
2	17	0	21	
2	18	0	21	
2	19	0	21	
2	20	0	21	
2	21	0	21	
2	22	0	21	
2	23	0	21	
2	24	0	21	
3	0	0	21	
3	1	0	21	
3	2	0	21	
3	3	0	21	
3	4	0	21	
3	5	0	21	
3	6	0	21	
3	7	0	21	
3	8	0	21	
3	9	0	21	
3	10	0	21	
3	11	0	21	
3	12	0	21	
3	13	0	21	
3	14	0	21	
3	15	0	21	
3	16	0	21	
3	17	0	21	
3	18	0	21	
3	19	0	21	
3	20	0	21	
3	21	0	21	
3	22	0	21	
3	23	0	21	
3	24	0	21	
4	0	0	21	
4	1	0	21	
4	2	0	21	
4	3	0	21	
4	4	0	21	
4	5	0	21	
4	6	0	21	
4	7	0	21	
4	8	0	21	
4	9	0	21	
4	10	0	21	
4	11	0	21	
4	12	0	21	
4	13	0	21	
4	14	0	21	
4	15	0	21	
4	16	0	21	
4	17	0	21	
4	18	0	21	
4	19	0	21	
4	20	0	21	
4	21	0	21	
4	22	0	21	
4	23	0	21	
4	24	0	21	
5	0	0	21	
5	1	0	21	
5	2	0	21	
5	3	0	21	
5	4	0	21	
5	5	0	21	
5	6	0	21	
5	7	0	21	
5	8	0	21	
5	9	0	21	
5	10	0	21	
5	11	0	21	
5	12	0	21	
5	13	0	21	
5	14	0	21	
5	15	0	21	
5	16	0	21	
5	17	0	21	
5	18	0	21	
5	19	0	21	
5	20	0	21	
5	21	0	21	
5	22	0	21	
5	23	0	21	
5	24	0	21	
6	0	0	21	
6	1	0	21	
6	2	223	243	
6	3	213	239	
6	4	203	231	
6	5	191	221	
6	6	181	211	
6	7	169	199	
6	8	157	189	
6	9	143	175	
6	10	129	163	
6	11	115	149	
6	12	101	135	
6	13	87	121	
6	14	71	107	
6	15	55	91	
6	16	39	75	
6	17	21	57	
6	18	3	41	
6	19	-1	23	
6	20	0	23	
6	21	0	23	
6	22	0	23	
6	23	0	23	
6	24	0	23	
7	0	0	23	
7	1	0	23	
7	2	223	247	
7	3	215	239	
7	4	203	231	
7	5	193	221	
7	6	181	211	
7	7	169	201	
7	8	157	187	
7	9	143	173	
7	10	129	163	
7	11	115	149	
7	12	101	135	
7	13	87	121	
