2.1001112	33.404713	0.963597
2.1102211	32.653893	1.231334
2.1198041	32.33141	0.910064
2.1299474	34.09665	1.01706
2.1400735	34.577095	1.124268
2.149653	33.986946	1.070594
2.1602764	31.79066	1.017133
2.1698728	32.48531	1.01706
2.1800146	34.143482	1.070664
2.1896174	35.31993	1.070664
2.1997726	37.995235	0.963595
2.2098792	36.97675	1.1242
2.219435	34.620007	1.070663
2.2300684	33.173183	1.124199
2.2391074	31.994244	1.070663
2.2497463	30.975687	0.910065
2.2598774	31.830864	0.963596
2.2694676	32.043713	1.124197
2.280103	30.75749	0.963669
2.289161	31.023945	1.017132
2.2998	30.005388	0.963599
2.309907	29.040438	1.0172
2.3194907	28.771488	0.963669
2.3296156	29.144867	0.963667
2.339231	31.28491	0.963526
2.34988	31.01582	0.910062
2.35999	30.265	1.017131
2.3690479	30.531454	1.070736
2.3791862	31.921963	0.910064
2.389328	33.58014	1.017127
2.3999827	33.73931	1.07088
2.4106543	35.18328	1.124413
2.4197044	34.86087	1.01706
2.4298372	35.823112	1.231268
2.439398	33.841103	1.070663
2.4489484	31.056093	1.017203
