0.25	0	0	0
0.35	0	0	0
0.45	0	0	0
0.55	0	0	0
0.65	0	0	0
0.75	0	0	0
0.85	0	0	0
0.95	0	0	0
1.05	0	0	0
1.15	0	0	0
1.25	0	0	0
1.35	0	0	0
1.45	0	0	0
1.55	0	0	0
1.65	0.00670275	0	0
1.75	0.00229856	0	0
1.85	0.420652	0	0
1.95	1.30462	0	0
2.05	2.10218	0	0
2.15	1.67288	0	0
2.25	1.18977	0	0
2.35	5.08725	0	0
2.45	3.58378	0	0
2.55	2.679	0	0
2.65	2.3686	0	0
2.75	2.12435	0	0
2.85	4.12205	0	0
2.95	11.7782	0	0
3.05	9.39835	0	0
3.15	6.77998	0	0
3.25	7.12811	0	0
3.35	6.06967	0	0
3.45	4.07532	0	0
3.55	3.65052	0	0
3.65	2.56835	0	0
3.75	7.5964	0	0
3.85	13.3983	0	0
3.95	9.54465	0	0
4.05	7.68101	0	0
4.15	5.99512	0	0
4.25	4.58362	0	0
4.35	5.87965	0	0
4.45	4.72178	0	0
4.55	5.75607	0	0
4.65	4.07153	0	0
4.75	3.18986	0	0
4.85	3.21027	0	0
4.95	3.61995	0	0
5.05	3.27784	0	0
5.15	3.28437	0	0
5.25	2.77382	0	0
5.35	2.52542	0	0
5.45	2.36711	0	0
5.55	2.37338	0	0
5.65	2.29606	0	0
5.75	2.31558	0	0
5.85	2.04169	0	0
5.95	1.99863	0	0
6.05	1.95615	0	0
6.15	1.91912	0	0
6.25	1.54634	0	0
6.35	1.60216	0	0
6.45	1.45277	0	0
6.55	1.45471	0	0
6.65	1.34342	0	0
6.75	1.10598	0	0
6.85	0.975926	0	0
6.95	0.811234	0	0
7.05	0.774561	0	0
7.15	0.586165	0	0
7.25	0.516797	0	0
7.35	0.436851	0	0
7.45	0.379793	0	0
7.55	0.243487	0	0
7.65	0.265247	0	0
7.75	0.227896	0	0
7.85	0.151069	0	0
7.95	0.269748	0	0
8.05	0.166477	0	0
8.15	0.311424	0	0
8.25	0.230043	0	0
8.35	0.245694	0	0
8.45	0.167148	0	0
8.55	0.130808	0	0
8.65	0.125495	0	0
8.75	0.112923	0	0
8.85	0.0293247	0	0
9.05	0	0	0
9.15	0	0	0
9.25	0	0	0
9.35	0	0	0
9.45	0	0	0
9.55	0	0	0
9.65	0	0	0
9.75	0	0	0
9.85	0	0	0
9.95	0	0	0
-1	-1.21822	0	0
-1	-1.21822	0	0
-1	-1.21822	0	0
