0.3	0	0	0
0.5	0	0	0
0.7	0	0	0
0.9	0	0	0
1.1	0.0436596	0	0.018512
1.3	0.0368581	0	0.0368581
1.5	0.0112909	0	0.0774516
1.7	0.241751	0	0.0124216
1.9	0.287892	0	0.0555744
2.1	0.405794	0	0.185402
2.3	0.426996	0	0.139761
2.5	0.804804	0	0.19033
2.7	1.17866	0	0.254014
2.9	1.81329	0	0.3721
3.1	2.21726	0	0.288412
3.3	2.84754	0	0.787094
3.5	2.34313	0	0.410922
3.7	1.04456	0	0.199441
3.9	0.736386	0	0.252085
4.1	1.21141	0	0.349129
4.3	-0.132916	0	0.33703
4.5	0.254955	0	0.0937075
4.7	0.177936	0	0.201737
4.9	-0.688744	0	0.0260895
5.1	-0.0298722	0	0.0197125
5.3	-0.192793	0	0
5.5	-0.0392234	0	0
5.7	0	0	0
5.9	0	0	0
6.1	0	0	0
6.3	0	0	0
6.5	-0.0694408	0	0
6.7	0	0	0
6.9	0	0	0
7.1	0	0	0
7.3	0	0	0
7.5	0	0	0
7.7	0	0	0
7.9	0	0	0
8.1	0	0	0
8.3	0	0	0
8.5	0	0	0
8.7	0	0	0
8.9	0	0	0
9.1	0	0	0
9.3	0	0	0
9.5	0	0	0
9.7	0	0	0
9.9	0	0	0
-1	-1.2	0	0
