0.25	0	0	0
0.35	0	0	0
0.45	0	0	0
0.55	0	0	0
0.65	0	0	0
0.75	0.0428275	0	0
0.85	0.0492309	0	0
0.95	-0.340969	0	0.0240055
1.05	-0.527308	0	0
1.15	0.209881	0	0.128564
1.25	-0.2598	0	0.139084
1.35	-0.185098	0	0.160548
1.45	1.17393	0	0.225953
1.55	-1.41541	0	0.156549
1.65	-1.29813	0	0.337575
1.75	-1.1456	0	0.104606
1.85	1.56207	0	0.223755
1.95	0.145327	0	0.193439
2.05	2.16481	0	0.343622
2.15	0.754285	0	0.0439371
2.25	1.8356	0	0.272383
2.35	-0.261323	0	0.714999
2.45	-0.0785521	0	0.353118
2.55	1.91328	0	0.454769
2.65	0.4759	0	0.67165
2.75	-1.86599	0	0.882131
2.85	0.993978	0	0.75117
2.95	0.350178	0	0.602954
3.05	-2.89989	0	0.560285
3.15	0.322599	0	0.819371
3.25	0.68262	0	0.81733
3.35	-3.68966	0	0.915496
3.45	1.64234	0	0.825212
3.55	0.110914	0	0.151151
3.65	1.07471	0	0.348064
3.75	-2.01026	0	0.52996
3.85	-1.87206	0	0.323816
3.95	1.24362	0	0.41811
4.05	-2.33514	0	0.557404
4.15	1.00449	0	0.215112
4.25	-0.933147	0	0.461094
4.35	0.0736493	0	0.0915059
4.45	0.46172	0	0.0812725
4.55	-2.83038	0	0.74022
4.65	-0.540645	0	0.467617
4.75	-2.54307	0	0.0649318
4.85	0.291334	0	0.443233
4.95	-2.13608	0	0.524333
5.05	-0.0925944	0	0.125895
5.15	0.111107	0	0.111107
5.25	0.105022	0	0.105022
5.35	-0.359108	0	0.265212
5.45	-0.27847	0	0.172102
5.55	0.164465	0	0.164465
5.65	-3.16424	0	0
5.75	0.059978	0	0.059978
5.85	-0.401335	0	0.025204
5.95	0.0912157	0	0.0912157
6.05	-0.76875	0	0.0880689
6.15	-0.392255	0	0.0595786
6.25	0	0	0
6.35	0	0	0
6.45	-0.237492	0	0.0206157
6.55	0	0	0
6.65	0	0	0
6.75	-0.945868	0	0
6.85	-0.106259	0	0
6.95	0	0	0
7.05	0	0	0
7.15	0	0	0
7.25	0	0	0
7.35	0	0	0
7.45	0	0	0
7.55	0	0	0
7.65	0	0	0
7.75	0	0	0
7.85	0	0	0
7.95	-0.853277	0	0
8.05	0	0	0
8.15	0	0	0
8.25	0	0	0
8.35	0	0	0
8.45	0	0	0
8.55	0	0	0
8.65	0	0	0
8.75	0	0	0
8.85	0	0	0
9.05	0	0	0
9.15	0	0	0
9.25	0	0	0
9.35	0	0	0
9.45	0	0	0
9.55	0	0	0
9.65	0	0	0
9.75	0	0	0
9.85	0	0	0
9.95	0	0	0
-1	-1.2	0	0
-1	-1.2	0	0
-1	-1.2	0	0
