0.3	0	0	0
0.5	0	0	0
0.7	0	0	0
0.9	0.0263551	0.169882	0.0263551
1.1	0	0	0
1.3	0.056904	0.207073	0.0412437
1.5	0.189258	0.206894	0.158751
1.7	0.45273	0.247664	0.205101
1.9	0.525452	0.199545	0.183144
2.1	0.512782	0.174609	0.201693
2.3	0.626759	0.191768	0.233721
2.5	1.6916	0.212151	0.613541
2.7	2.44598	0.183145	0.609196
2.9	1.4059	0.206534	0.73914
3.1	1.43542	0.219558	0.663666
3.3	1.50948	0.214496	0.652543
3.5	1.9753	0.233142	0.809607
3.7	2.85242	0.237943	1.00061
3.9	2.20597	0.237385	0.666729
4.1	1.43982	0.260698	0.459464
4.3	1.25712	0.278192	0.602003
4.5	0.564822	0.31778	0.254583
4.7	0.36567	0.265262	0.192594
4.9	0.268225	0.323435	0.21305
5.1	0.0562615	0.290911	0.110447
5.3	-0.0300816	0.296014	0.073108
5.5	0.0865361	0.251259	0.062106
5.7	0.047646	0.378363	0.047646
5.9	-0.0217263	0.284321	0.0718566
6.1	0	0	0
6.3	0.101966	0.383205	0.0603101
6.5	0	0	0
6.7	0	0	0
6.9	0.0319891	0.403861	0.0319891
7.1	0	0	0
7.3	0	0	0
7.5	0	0	0
7.7	0	0	0
7.9	0	0	0
8.1	0	0	0
8.3	-0.129271	0	0.129271
8.5	0	0	0
8.7	0	0	0
8.9	0	0	0
9.1	0	0	0
9.3	0	0	0
9.5	0	0	0
9.7	0	0	0
9.9	0	0	0
-1	-1	0	0.2
