0.3	0	0	0
0.5	0	0	0
0.7	0	0	0
0.9	0	0	0
1.1	0.210355	0.327782	0.148184
1.3	0.188311	0.297874	0.114594
1.5	0.204764	0.304063	0.116022
1.7	0.46855	0.302051	0.214377
1.9	1.1195	0.309214	0.776032
2.1	0.892858	0.262954	0.301663
2.3	0.940425	0.281472	0.373669
2.5	1.5199	0.266015	0.524769
2.7	2.11681	0.268917	0.684138
2.9	2.99151	0.264988	0.806121
3.1	3.5069	0.258136	1.00123
3.3	5.1147	0.251475	1.48007
3.5	4.06751	0.251804	1.31347
3.7	1.83965	0.245077	0.595643
3.9	1.49761	0.243217	0.509143
4.1	2.25793	0.232013	0.697395
4.3	0.71003	0.232983	0.505915
4.5	0.768394	0.230962	0.419731
4.7	0.818896	0.22336	0.439224
4.9	-0.249427	0.222788	0.413228
5.1	0.20686	0.222048	0.21702
5.3	-0.104665	0.218749	0.0881276
5.5	0.0278829	0.202441	0.0671063
5.7	0	0	0
5.9	0.13609	0	0.13609
6.1	0	0	0
6.3	0	0	0
6.5	-0.0347204	0	0.0347204
6.7	0	0	0
6.9	0	0	0
7.1	0	0	0
7.3	0	0	0
7.5	0	0	0
7.7	0	0	0
7.9	0	0	0
8.1	0	0	0
8.3	0	0	0
8.5	0	0	0
8.7	0	0	0
8.9	0	0	0
9.1	0	0	0
9.3	0	0	0
9.5	0	0	0
9.7	0	0	0
9.9	0	0	0
-1	-1	0	0.2
