0.1	8.803565e-23
0.15	4.482096e-18
0.2	4.282597e-15
0.3	2.543797e-11
0.4	2.893097e-08
0.5	6.253175e-06
0.6	2.337234e-04
0.7	3.040996e-03
0.8	2.055763e-02
0.9	9.086140e-02
1	3.028505e-01
1.5	1.946931e+01
2	3.298823e+02
2.5	2.345212e+03
3	9.757158e+03
3.5	2.934435e+04
4	7.157407e+04
4.5	1.510537e+05
5	2.867906e+05
6	8.254412e+05
7	1.928119e+06
8	3.902585e+06
9	7.119351e+06
10	1.200764e+07
