2.28    3967.56 0.17092 1564.32
2.29    4039.96 0.170544        1584.41
2.3     4114.42 0.169905        1608.6
2.31    4189.69 0.168976        1632.91
2.32    4265.21 0.168068        1657.39
2.33    4340.67 0.168774        1680.8
2.34    4418.69 0.167658        1706.51
2.35    4495.9  0.167392        1731.5
2.36    4576.8  0.166406        1757.78
2.37    4655.38 0.166805        1781.22
2.38    4736.43 0.165713        1806.06
2.39    4819.11 0.16483 1829.87
2.4     4901.65 0.16437 1852.72
2.41    4985.42 0.163701        1875.67
2.42    5071.39 0.162519        1899.22
2.43    5158.09 0.161143        1923.57
2.44    5243.42 0.161493        1948.29
2.45    5331    0.160439        1973.73
2.46    5419.46 0.160043        1999.67
2.47    5507.92 0.160257        2027.19
2.48    5598.08 0.159646        2053.83
2.49    5689.85 0.158702        2081.45
2.5     5781.62 0.158316        2108.34
2.51    5874.85 0.15794 2134.14
2.52    5968.67 0.157204        2160.66
2.53    6064.18 0.15653 2189.92
2.54    6160.65 0.156015        2218.62
2.55    6256.54 0.155796        2248.38
2.56    6352.86 0.156037        2277.4
2.57    6452.42 0.155286        2308.38
2.58    6550.75 0.155623        2338.42
2.59    6652.93 0.154527        2372.65
2.6     6753.37 0.154309        2402.71
2.61    6856.32 0.153633        2437.33
2.62    6958.13 0.154768        2467.53
2.63    7063.64 0.153446        2499.7
2.64    7166.67 0.154398        2531.03
2.65    7273.61 0.153   2564.95
2.66    7382.68 0.152269        2600.18
2.67    7489.95 0.152136        2633.97
2.68    7598.57 0.152024        2665.96
2.69    7707.48 0.153436        2700.33
2.7     7818.92 0.151827        2736.02
2.71    7930.91 0.151914        2770.52
2.72    8044.1  0.151483        2804.01
2.73    8158.04 0.150968        2832.44
2.74    8273.54 0.15034 2863.99
2.75    8391.34 0.149736        2894.6
2.76    8509.09 0.149232        2927.59
2.77    8627.57 0.148682        2960.18
2.78    8747.99 0.148231        2996.53
2.79    8867.06 0.148758        3031.97
2.8     8987.73 0.148088        3071.24
2.81    9109.09 0.148615        3109.06
2.82    9232.91 0.147902        3147.13
2.83    9356.51 0.148557        3183.86
2.84    9482.5  0.147464        3220.97
2.85    9609.67 0.146852        3255.14
2.86    9736.85 0.147001        3289.67
2.87    9866.09 0.146241        3321.15
2.88    9996.05 0.145762        3356.07
2.89    10127.7 0.145232        3393.29
2.9     10259.7 0.144803        3427.92
2.91    10391.8 0.144778        3463.61
2.92    10525.3 0.144755        3499.67
2.93    10660.8 0.144161        3536.55
2.94    10796.8 0.143764        3573.52
2.95    10934.6 0.143325        3609.66
2.96    11072.8 0.14291 3646.8
2.97    11213.3 0.142505        3688.43
2.98    11352.8 0.142145        3727.75
2.99    11493   0.142424        3767.26
3       11635.1 0.142909        3807.08
3.01    11778.8 0.142006        3847.03
3.02    11922.8 0.141592        3888.71
3.03    12070.3 0.141146        3928.67
3.04    12217.9 0.140685        3964.89
3.05    12362.2 0.140779        4001.66
3.06    12512.4 0.140368        4040.05
3.07    12664.7 0.139968        4079.73
3.08    12815.4 0.139536        4119.2
3.09    12966.8 0.139108        4156.72
3.1     13119.8 0.138866        4194.72
3.11    13276.3 0.138531        4234.19
3.12    13431.9 0.138161        4273.88
3.13    13588.5 0.137814        4314.27
3.14    13745.5 0.137546        4353.82
3.15    13905.9 0.137289        4394.55
3.16    14064   0.136996        4434.79
3.17    14227.1 0.13659 4476.63
3.18    14387.9 0.136327        4517.2
3.19    14551.1 0.136059        4558.14
3.2     14714.9 0.135764        4599.4
3.21    14882.4 0.135429        4642.19
3.22    15047.5 0.135135        4683.69
3.23    15215.5 0.134921        4725.89
3.24    15384.5 0.134632        4768.2
3.25    15553.9 0.134313        4814.21
3.26    15725.4 0.134042        4862.39
3.27    15896.2 0.133752        4912.37
3.28    16070   0.134157        4964.36
3.29    16240.5 0.134188        5014.78
3.3     16415.4 0.13438 5068.93
